,sales,order_id,order_date,customer_id,segment,category,sub_category,quantity,profit
8797,8.92,CA-2015-125934,2015-09-11,SN-20560,Home Office,Furniture,Furnishings,4,3.9248
8798,8.904,US-2016-114622,2016-04-10,JR-16210,Corporate,Office Supplies,Binders,2,-6.5296
8799,8.904,CA-2017-165204,2017-11-13,MN-17935,Consumer,Office Supplies,Paper,3,3.339
8800,8.904,CA-2017-167626,2017-09-03,MY-18295,Corporate,Office Supplies,Paper,3,3.339
8801,8.896,CA-2017-129707,2017-04-25,LH-16750,Consumer,Office Supplies,Art,4,0.6672
8802,8.88,CA-2014-169019,2014-07-26,LF-17185,Consumer,Office Supplies,Binders,5,-13.32
8803,8.872,CA-2016-104969,2016-04-08,EH-14125,Home Office,Office Supplies,Envelopes,1,3.2161
8804,8.856,CA-2015-116687,2015-05-02,NC-18625,Corporate,Office Supplies,Labels,3,2.9889
8805,8.856,CA-2017-127782,2017-11-02,TH-21115,Corporate,Office Supplies,Envelopes,3,2.8782
8806,8.856,CA-2016-162383,2016-09-05,MD-17350,Consumer,Office Supplies,Binders,6,-6.4944
8807,8.856,CA-2016-130400,2016-03-08,SJ-20125,Home Office,Office Supplies,Binders,9,-14.1696
8808,8.856,CA-2017-117156,2017-03-21,TB-21055,Consumer,Office Supplies,Envelopes,3,2.8782
8809,8.856,CA-2017-124191,2017-06-12,TS-21610,Consumer,Furniture,Furnishings,3,-6.8634
8810,8.85,CA-2014-165540,2014-02-21,TM-21010,Consumer,Office Supplies,Binders,5,-13.7175
8811,8.84,CA-2017-115651,2017-07-09,NS-18640,Corporate,Office Supplies,Art,5,2.9835
8812,8.832,CA-2017-147228,2017-09-09,SO-20335,Consumer,Office Supplies,Supplies,3,-1.9872
8813,8.82,CA-2017-106180,2017-09-18,SH-19975,Corporate,Office Supplies,Art,3,2.3814
8814,8.82,CA-2017-118136,2017-09-16,BB-10990,Corporate,Office Supplies,Paper,2,4.0572
8815,8.82,CA-2016-127250,2016-11-03,SF-20200,Consumer,Office Supplies,Art,3,2.3814
8816,8.82,CA-2017-112725,2017-01-30,EH-14125,Home Office,Office Supplies,Art,3,2.3814
8817,8.82,CA-2016-135776,2016-12-23,EH-13765,Corporate,Office Supplies,Art,3,2.5578
8818,8.82,CA-2015-150770,2015-05-03,LC-16870,Consumer,Office Supplies,Art,3,2.5578
8819,8.808,CA-2016-159737,2016-09-03,CS-11950,Consumer,Office Supplies,Binders,3,-14.9736
8820,8.8,US-2017-163790,2017-11-02,NL-18310,Home Office,Office Supplies,Art,5,4.224
8821,8.8,US-2017-107384,2017-12-04,TP-21130,Consumer,Office Supplies,Art,5,2.552
8822,8.8,CA-2017-104731,2017-07-21,AM-10705,Consumer,Furniture,Furnishings,5,3.872
8823,8.792,CA-2017-118640,2017-07-20,CS-11950,Consumer,Furniture,Furnishings,1,-5.7148
8824,8.784,CA-2015-129112,2015-11-29,AW-10840,Consumer,Office Supplies,Binders,4,-13.6152
8825,8.784,CA-2017-132738,2017-08-04,HM-14860,Corporate,Office Supplies,Envelopes,1,3.1842
8826,8.78,CA-2016-116526,2016-09-01,JA-15970,Consumer,Technology,Phones,1,2.2828
8827,8.76,CA-2017-159604,2017-04-14,CL-12700,Home Office,Office Supplies,Binders,2,4.2048
8828,8.76,CA-2017-132185,2017-11-27,DB-13615,Consumer,Office Supplies,Art,5,0.7665
8829,8.752,US-2017-147221,2017-12-02,JS-16030,Consumer,Furniture,Furnishings,4,-3.7196
8830,8.75,CA-2016-168893,2016-11-03,AP-10915,Consumer,Office Supplies,Art,1,2.625
8831,8.74,CA-2016-154767,2016-06-28,BP-11155,Consumer,Office Supplies,Appliances,2,2.2724
8832,8.74,CA-2016-130778,2016-11-19,ND-18370,Consumer,Office Supplies,Appliances,2,2.2724
8833,8.736,CA-2016-112109,2016-07-08,JE-15715,Consumer,Office Supplies,Binders,4,-6.1152
8834,8.736,CA-2014-118276,2014-12-29,MG-17890,Home Office,Furniture,Furnishings,3,-4.8048
8835,8.73,CA-2016-107216,2016-06-14,PV-18985,Home Office,Furniture,Furnishings,3,4.1031
8836,8.73,CA-2017-100013,2017-11-06,ZC-21910,Consumer,Furniture,Furnishings,1,2.9682
8837,8.72,CA-2015-113173,2015-11-15,DK-13225,Corporate,Office Supplies,Supplies,5,-1.744
8838,8.72,CA-2014-146969,2014-09-29,AP-10915,Consumer,Office Supplies,Fasteners,4,2.8776
8839,8.72,US-2016-162859,2016-02-15,PG-18820,Consumer,Office Supplies,Fasteners,4,3.5752
8840,8.72,CA-2017-129021,2017-08-23,PO-18850,Consumer,Office Supplies,Paper,5,2.943
8841,8.72,CA-2015-138674,2015-11-14,KB-16585,Corporate,Office Supplies,Fasteners,5,2.289
8842,8.72,US-2017-119816,2017-03-04,TT-21460,Home Office,Office Supplies,Storage,1,0.654
8843,8.712,CA-2016-166240,2016-06-24,DH-13075,Corporate,Office Supplies,Appliances,2,-19.602
8844,8.704,CA-2014-141726,2014-07-20,CC-12145,Consumer,Office Supplies,Binders,2,3.1552
8845,8.7,US-2017-166324,2017-04-20,BE-11455,Home Office,Office Supplies,Binders,5,-6.38
8846,8.69,US-2014-111171,2014-12-26,CA-12265,Consumer,Office Supplies,Binders,5,-14.773
8847,8.688,CA-2015-128083,2015-03-12,EB-13750,Corporate,Office Supplies,Envelopes,3,2.9322
8848,8.682,CA-2014-137092,2014-10-20,LS-16975,Home Office,Office Supplies,Binders,1,-14.7594
8849,8.67,CA-2017-164959,2017-07-11,KN-16390,Corporate,Office Supplies,Labels,3,4.0749
8850,8.67,CA-2016-101630,2016-02-19,CK-12760,Corporate,Office Supplies,Labels,3,4.0749
8851,8.67,US-2016-123610,2016-05-12,VM-21835,Consumer,Office Supplies,Appliances,1,2.3409
8852,8.652,CA-2015-130792,2015-04-28,RA-19915,Consumer,Office Supplies,Appliances,3,-20.3322
8853,8.64,CA-2017-135279,2017-04-09,BS-11800,Home Office,Office Supplies,Labels,3,4.2336
8854,8.64,CA-2017-106943,2017-11-14,FO-14305,Consumer,Office Supplies,Binders,2,3.024
8855,8.64,CA-2016-107216,2016-06-14,PV-18985,Home Office,Office Supplies,Art,3,2.5056
8856,8.64,CA-2017-158106,2017-06-04,CT-11995,Consumer,Office Supplies,Art,3,2.5056
8857,8.64,CA-2015-165057,2015-09-11,SC-20725,Consumer,Office Supplies,Labels,3,4.2336
8858,8.64,CA-2015-165624,2015-08-23,FH-14350,Consumer,Office Supplies,Labels,3,4.2336
8859,8.64,CA-2017-122490,2017-11-13,TT-21070,Consumer,Office Supplies,Labels,3,4.2336
8860,8.64,CA-2014-166086,2014-05-07,CT-11995,Consumer,Office Supplies,Art,3,2.5056
8861,8.64,CA-2014-138737,2014-12-07,FP-14320,Consumer,Office Supplies,Art,3,2.4192
8862,8.64,CA-2016-114601,2016-08-26,AA-10480,Consumer,Office Supplies,Art,3,2.5056
8863,8.64,US-2014-115413,2014-08-26,PP-18955,Home Office,Office Supplies,Art,3,2.5056
8864,8.64,CA-2017-122770,2017-12-13,EP-13915,Consumer,Office Supplies,Labels,3,4.2336
8865,8.624,CA-2014-113257,2014-12-16,SC-20305,Consumer,Furniture,Furnishings,7,-2.5872
8866,8.62,CA-2017-103380,2017-11-21,BF-11005,Home Office,Office Supplies,Appliances,1,2.2412
8867,8.608,CA-2016-112739,2016-09-02,RD-19810,Home Office,Office Supplies,Binders,8,-13.3424
8868,8.608,CA-2014-140032,2014-09-08,TS-21340,Consumer,Office Supplies,Binders,2,3.0128
8869,8.6,CA-2016-163776,2016-07-19,JS-16030,Consumer,Office Supplies,Binders,1,4.042
8870,8.595,CA-2017-112004,2017-09-25,AH-10075,Corporate,Office Supplies,Binders,5,-6.303
8871,8.57,CA-2017-139304,2017-01-29,VG-21790,Consumer,Office Supplies,Supplies,1,2.2282
8872,8.568,US-2014-141215,2014-06-15,KL-16555,Corporate,Office Supplies,Binders,3,-14.5656
8873,8.568,CA-2015-132136,2015-03-08,FO-14305,Consumer,Office Supplies,Binders,3,-14.5656
8874,8.56,CA-2014-143336,2014-08-27,ZD-21925,Consumer,Office Supplies,Art,2,2.4824
8875,8.56,CA-2017-116715,2017-12-02,VW-21775,Corporate,Office Supplies,Paper,2,3.852
8876,8.56,CA-2017-121615,2017-11-03,DL-12925,Consumer,Office Supplies,Paper,2,3.852
8877,8.56,CA-2016-131289,2016-12-08,SP-20620,Corporate,Office Supplies,Art,2,2.4824
8878,8.56,CA-2014-100895,2014-06-02,SV-20785,Consumer,Office Supplies,Art,2,2.6536
8879,8.56,CA-2016-101672,2016-10-03,DB-12910,Home Office,Office Supplies,Paper,2,3.852
8880,8.56,CA-2017-166093,2017-08-17,RW-19540,Corporate,Office Supplies,Paper,2,3.852
8881,8.56,CA-2014-126480,2014-09-20,HG-14965,Corporate,Office Supplies,Paper,2,3.852
8882,8.56,CA-2017-108931,2017-09-14,HZ-14950,Consumer,Office Supplies,Paper,2,3.852
8883,8.559,US-2017-117331,2017-10-21,ND-18370,Consumer,Office Supplies,Binders,1,-6.5619
8884,8.552,US-2014-127635,2014-09-14,SC-20260,Corporate,Office Supplies,Binders,2,-13.6832
8885,8.544,CA-2016-137050,2016-07-14,SW-20755,Corporate,Office Supplies,Binders,2,2.8836
8886,8.544,CA-2017-128734,2017-12-24,JL-15175,Home Office,Furniture,Furnishings,4,1.9224
8887,8.544,US-2014-166310,2014-09-21,JS-15940,Home Office,Furniture,Furnishings,2,-7.476
8888,8.544,CA-2017-108539,2017-03-21,SC-20725,Consumer,Office Supplies,Binders,2,2.8836
8889,8.544,CA-2014-119466,2014-12-15,SP-20860,Corporate,Furniture,Furnishings,2,-7.476
8890,8.544,CA-2014-163468,2014-11-18,JK-15730,Consumer,Furniture,Furnishings,2,-7.476
8891,8.52,CA-2016-156251,2016-08-13,TS-21160,Corporate,Office Supplies,Binders,3,4.1748
8892,8.448,CA-2016-121223,2016-09-11,GD-14590,Corporate,Office Supplies,Paper,2,2.64
8893,8.448,US-2017-132444,2017-11-18,CD-12280,Consumer,Office Supplies,Binders,2,2.9568
8894,8.448,CA-2017-100811,2017-11-21,CC-12475,Consumer,Office Supplies,Paper,2,2.64
8895,8.448,CA-2017-121300,2017-09-29,MG-17680,Home Office,Office Supplies,Paper,2,2.64
8896,8.448,CA-2014-138681,2014-12-20,CT-11995,Consumer,Office Supplies,Paper,2,2.64
8897,8.448,CA-2017-127922,2017-10-27,SH-19975,Corporate,Office Supplies,Paper,2,2.64
8898,8.448,CA-2014-169649,2014-12-09,TS-21205,Corporate,Office Supplies,Paper,2,2.9568
8899,8.448,CA-2014-152618,2014-03-14,RB-19465,Home Office,Office Supplies,Paper,2,2.64
8900,8.4,CA-2015-122406,2015-08-02,BE-11455,Home Office,Office Supplies,Paper,2,4.116
8901,8.4,CA-2017-167080,2017-06-10,LC-16930,Corporate,Office Supplies,Art,5,4.2
8902,8.4,CA-2017-136007,2017-02-23,AC-10615,Corporate,Office Supplies,Fasteners,5,0.336
8903,8.4,CA-2015-137603,2015-09-19,MH-17290,Home Office,Office Supplies,Art,5,2.184
8904,8.39,US-2015-109015,2015-09-06,BS-11590,Corporate,Office Supplies,Appliances,1,2.0975
8905,8.384,CA-2017-160962,2017-04-28,MC-17605,Corporate,Office Supplies,Storage,1,0.7336
8906,8.376,CA-2017-159884,2017-08-31,JF-15490,Consumer,Office Supplies,Fasteners,3,2.7222
8907,8.376,CA-2014-121286,2014-11-04,ON-18715,Corporate,Office Supplies,Fasteners,3,2.7222
8908,8.36,CA-2017-103611,2017-09-12,JM-15535,Consumer,Furniture,Furnishings,2,3.0096
8909,8.352,CA-2015-113971,2015-05-08,CB-12535,Corporate,Furniture,Furnishings,6,1.2528
8910,8.34,CA-2015-145352,2015-03-16,CM-12385,Consumer,Office Supplies,Art,3,2.1684
8911,8.34,US-2016-146570,2016-05-15,SN-20710,Home Office,Office Supplies,Art,3,2.1684
8912,8.34,CA-2017-139304,2017-01-29,VG-21790,Consumer,Office Supplies,Art,3,2.1684
8913,8.34,CA-2016-169887,2016-10-22,MS-17530,Consumer,Office Supplies,Art,3,2.2518
8914,8.32,CA-2014-166884,2014-03-11,CK-12205,Consumer,Furniture,Furnishings,5,2.288
8915,8.32,CA-2016-124527,2016-11-16,IM-15055,Consumer,Office Supplies,Binders,5,2.808
8916,8.32,CA-2016-151498,2016-04-21,DN-13690,Consumer,Office Supplies,Binders,5,2.808
8917,8.288,CA-2016-154018,2016-10-13,HA-14920,Consumer,Office Supplies,Paper,2,3.0044
8918,8.288,CA-2014-106719,2014-08-24,RB-19645,Corporate,Office Supplies,Binders,2,2.6936
8919,8.288,US-2017-166688,2017-05-20,RD-19480,Consumer,Office Supplies,Binders,2,3.0044
8920,8.28,CA-2015-157028,2015-11-28,MA-17995,Home Office,Office Supplies,Art,2,3.4776
8921,8.28,CA-2015-149748,2015-05-31,EM-13825,Corporate,Furniture,Furnishings,2,2.9808
8922,8.272,CA-2016-169922,2016-06-11,MZ-17515,Corporate,Office Supplies,Binders,4,-13.6488
8923,8.26,CA-2016-138520,2016-04-08,JL-15505,Consumer,Office Supplies,Envelopes,2,3.7996
8924,8.26,CA-2017-162481,2017-09-25,CT-11995,Consumer,Office Supplies,Binders,2,3.8822
8925,8.26,CA-2016-131065,2016-11-14,AA-10375,Consumer,Office Supplies,Binders,2,3.8822
8926,8.26,CA-2016-116540,2016-09-02,SS-20590,Consumer,Office Supplies,Binders,2,3.8822
8927,8.26,US-2016-100405,2016-08-26,TS-21430,Corporate,Office Supplies,Art,2,3.7996
8928,8.26,CA-2015-155054,2015-06-13,PS-19045,Home Office,Office Supplies,Binders,2,3.8822
8929,8.26,CA-2015-149846,2015-05-22,SB-20185,Consumer,Office Supplies,Labels,2,3.7996
8930,8.26,CA-2017-113705,2017-03-27,LC-16870,Consumer,Office Supplies,Labels,2,3.7996
8931,8.256,CA-2017-109757,2017-09-04,MD-17350,Consumer,Office Supplies,Art,4,0.6192
8932,8.226,CA-2015-110247,2015-12-04,RH-19555,Consumer,Office Supplies,Binders,3,-6.0324
8933,8.226,CA-2014-133389,2014-06-22,TB-21280,Consumer,Office Supplies,Binders,3,-6.0324
8934,8.22,CA-2015-129042,2015-12-12,EM-13960,Consumer,Office Supplies,Art,3,2.2194
8935,8.16,US-2014-119137,2014-07-23,AG-10900,Consumer,Office Supplies,Binders,5,-5.712
8936,8.134,US-2014-104759,2014-03-31,DD-13570,Consumer,Office Supplies,Binders,7,-13.8278
8937,8.128,CA-2014-150798,2014-12-01,JK-15730,Consumer,Furniture,Furnishings,2,1.4224
8938,8.1,CA-2017-161592,2017-04-06,CS-12175,Corporate,Office Supplies,Binders,5,-5.94
8939,8.096,CA-2015-146696,2015-12-14,RD-19480,Consumer,Office Supplies,Binders,2,2.7324
8940,8.04,US-2016-132423,2016-04-15,MY-18295,Corporate,Office Supplies,Fasteners,5,2.9145
8941,8.04,US-2016-165505,2016-01-23,CB-12535,Corporate,Office Supplies,Art,6,2.7336
8942,8.04,CA-2015-111339,2015-05-29,VP-21760,Corporate,Office Supplies,Fasteners,5,2.9145
8943,8.02,CA-2016-118101,2016-06-26,SN-20560,Home Office,Office Supplies,Binders,1,3.7694
8944,8.016,CA-2014-145317,2014-03-18,SM-20320,Home Office,Office Supplies,Art,3,1.002
8945,8.016,CA-2015-112522,2015-10-10,DP-13165,Consumer,Office Supplies,Art,3,1.002
8946,8.016,CA-2017-133102,2017-08-17,ED-13885,Home Office,Office Supplies,Art,3,1.002
8947,8.016,CA-2015-157343,2015-06-07,HD-14785,Home Office,Office Supplies,Art,3,1.002
8948,8.016,CA-2014-101427,2014-12-26,AY-10555,Corporate,Office Supplies,Art,3,1.1022
8949,8.01,CA-2017-125472,2017-05-30,BD-11725,Consumer,Furniture,Furnishings,3,3.0438
8950,8.001,CA-2017-122539,2017-12-01,SC-20305,Consumer,Office Supplies,Binders,7,-5.6007
8951,8.0,CA-2014-113768,2014-05-13,AH-10030,Corporate,Office Supplies,Paper,2,3.84
8952,8.0,CA-2016-161158,2016-05-09,PS-18970,Home Office,Office Supplies,Art,5,3.44
8953,8.0,CA-2017-132199,2017-05-03,BO-11350,Corporate,Office Supplies,Fasteners,2,2.8
8954,7.996,CA-2017-140298,2017-05-11,JK-16120,Home Office,Furniture,Furnishings,1,-6.9965
8955,7.992,CA-2014-133753,2014-06-09,CW-11905,Home Office,Technology,Phones,1,0.5994
8956,7.992,CA-2017-168109,2017-07-03,JK-15640,Home Office,Technology,Phones,1,2.6973
8957,7.992,CA-2017-161774,2017-05-14,GT-14710,Consumer,Technology,Phones,1,0.6993
8958,7.992,CA-2017-131807,2017-10-05,GG-14650,Corporate,Technology,Phones,1,2.6973
8959,7.992,CA-2017-162474,2017-03-13,FH-14275,Corporate,Technology,Phones,1,2.5974
8960,7.98,CA-2016-168893,2016-11-03,AP-10915,Consumer,Office Supplies,Art,3,2.0748
8961,7.98,CA-2017-121580,2017-05-29,ML-17410,Consumer,Office Supplies,Paper,1,3.99
8962,7.98,CA-2016-134334,2016-02-14,DK-13090,Consumer,Office Supplies,Art,3,2.0748
8963,7.98,US-2014-103338,2014-03-11,RB-19435,Consumer,Office Supplies,Art,3,2.0748
8964,7.98,CA-2017-126676,2017-09-29,FH-14365,Corporate,Office Supplies,Envelopes,3,3.9102
8965,7.98,CA-2015-107083,2015-11-21,BB-11545,Corporate,Office Supplies,Binders,5,-13.167
8966,7.968,CA-2017-100314,2017-09-29,AS-10630,Home Office,Office Supplies,Labels,2,2.5896
8967,7.968,CA-2017-149146,2017-10-12,SM-20320,Home Office,Office Supplies,Paper,2,2.6892
8968,7.968,CA-2015-124541,2015-04-06,TT-21220,Consumer,Office Supplies,Paper,2,2.8884
8969,7.968,CA-2015-112130,2015-05-03,SV-20785,Consumer,Office Supplies,Paper,2,2.8884
8970,7.968,US-2014-122021,2014-10-15,AC-10660,Consumer,Office Supplies,Paper,2,2.8884
8971,7.968,CA-2017-132738,2017-08-04,HM-14860,Corporate,Office Supplies,Paper,2,2.8884
8972,7.968,CA-2015-157434,2015-04-29,JK-15640,Home Office,Office Supplies,Paper,2,2.8884
8973,7.968,CA-2017-163860,2017-12-28,LO-17170,Corporate,Furniture,Furnishings,3,-2.3904
8974,7.968,CA-2016-114867,2016-12-23,FM-14290,Home Office,Office Supplies,Paper,2,2.6892
8975,7.96,CA-2014-122567,2014-02-16,MN-17935,Consumer,Office Supplies,Appliances,2,-13.93
8976,7.96,CA-2016-154767,2016-06-28,BP-11155,Consumer,Office Supplies,Binders,2,3.7412
8977,7.96,CA-2016-133613,2016-06-17,CP-12340,Corporate,Office Supplies,Binders,2,3.7412
8978,7.92,CA-2017-138779,2017-01-14,RB-19570,Consumer,Technology,Phones,5,0.693
8979,7.92,CA-2017-134915,2017-11-12,EM-14140,Home Office,Technology,Phones,2,0.693
8980,7.92,CA-2015-155145,2015-12-27,KN-16450,Corporate,Technology,Accessories,8,3.4848
8981,7.92,CA-2016-151169,2016-10-21,MY-18295,Corporate,Office Supplies,Binders,4,3.564
8982,7.92,CA-2015-154795,2015-12-20,GZ-14470,Consumer,Office Supplies,Envelopes,1,2.772
8983,7.92,CA-2017-141663,2017-04-13,DP-13105,Corporate,Office Supplies,Fasteners,5,1.683
8984,7.904,CA-2017-139948,2017-07-17,SW-20455,Consumer,Furniture,Furnishings,2,2.1736
8985,7.9,CA-2015-149972,2015-09-21,CD-12790,Home Office,Office Supplies,Fasteners,2,2.528
8986,7.9,CA-2016-129868,2016-12-26,MC-18130,Corporate,Office Supplies,Appliances,2,2.054
8987,7.9,CA-2017-168123,2017-03-05,JD-16060,Consumer,Office Supplies,Fasteners,2,2.528
8988,7.896,US-2016-117037,2016-05-17,LW-17215,Consumer,Office Supplies,Fasteners,3,2.4675
8989,7.89,CA-2016-104157,2016-07-25,MT-17815,Consumer,Office Supplies,Storage,1,0.3156
8990,7.89,US-2017-123862,2017-01-07,JF-15190,Consumer,Office Supplies,Fasteners,1,3.5505
8991,7.88,US-2015-110163,2015-11-01,GA-14725,Consumer,Office Supplies,Art,1,1.773
8992,7.88,CA-2015-168809,2015-08-25,MC-18100,Consumer,Furniture,Furnishings,5,-3.94
8993,7.88,CA-2017-113572,2017-11-07,FP-14320,Consumer,Technology,Accessories,4,2.5216
8994,7.872,CA-2015-161263,2015-04-16,TS-21160,Corporate,Office Supplies,Art,3,1.2792
8995,7.872,CA-2016-120257,2016-09-22,PW-19240,Consumer,Office Supplies,Art,3,0.8856
8996,7.872,CA-2014-164910,2014-11-12,DM-13345,Corporate,Office Supplies,Art,3,0.8856
8997,7.872,CA-2016-158778,2016-09-05,DB-13210,Consumer,Office Supplies,Art,3,0.5904
8998,7.872,CA-2017-152499,2017-01-22,EH-13765,Corporate,Office Supplies,Art,3,0.8856
8999,7.872,US-2015-163433,2015-04-18,MP-17965,Corporate,Office Supplies,Art,3,0.8856
9000,7.86,CA-2015-145065,2015-12-12,DK-13375,Consumer,Office Supplies,Fasteners,2,3.6156
9001,7.86,CA-2014-166961,2014-12-27,CD-12790,Home Office,Office Supplies,Fasteners,3,3.6156
9002,7.857,CA-2017-163692,2017-09-07,Dp-13240,Home Office,Office Supplies,Binders,3,-6.0237
9003,7.856,CA-2014-121573,2014-11-03,SG-20605,Consumer,Office Supplies,Binders,2,2.8478
9004,7.83,CA-2016-106894,2016-02-07,CA-12265,Consumer,Office Supplies,Labels,3,3.6018
9005,7.83,CA-2016-145898,2016-09-26,CM-12445,Consumer,Office Supplies,Labels,3,3.6018
9006,7.83,CA-2017-164378,2017-07-15,MM-18055,Consumer,Office Supplies,Labels,3,3.6018
9007,7.83,CA-2014-167724,2014-04-13,BF-11170,Home Office,Office Supplies,Labels,3,3.6018
9008,7.824,CA-2017-145310,2017-12-22,JP-15520,Consumer,Office Supplies,Envelopes,1,2.934
9009,7.824,CA-2015-136728,2015-09-13,AG-10900,Consumer,Office Supplies,Envelopes,1,2.934
9010,7.8,CA-2017-162096,2017-11-10,TB-21190,Home Office,Office Supplies,Art,3,2.106
9011,7.78,CA-2015-168634,2015-12-06,AF-10870,Consumer,Office Supplies,Appliances,2,2.0228
9012,7.78,CA-2014-140732,2014-11-11,MA-17560,Home Office,Office Supplies,Appliances,2,2.0228
9013,7.78,CA-2017-162250,2017-11-24,PR-18880,Consumer,Office Supplies,Paper,1,3.501
9014,7.78,CA-2017-101959,2017-02-28,DB-13660,Consumer,Office Supplies,Paper,1,3.501
9015,7.77,CA-2017-117632,2017-05-12,CS-12175,Corporate,Office Supplies,Appliances,1,2.0979
9016,7.764,CA-2016-141180,2016-05-15,DP-13000,Consumer,Office Supplies,Binders,4,-5.176
9017,7.76,CA-2015-126557,2015-07-12,RL-19615,Consumer,Furniture,Furnishings,1,-2.134
9018,7.76,CA-2016-109666,2016-04-19,KM-16720,Consumer,Office Supplies,Supplies,2,2.2504
9019,7.752,CA-2016-161095,2016-06-28,CS-12250,Corporate,Office Supplies,Binders,3,2.8101
9020,7.752,CA-2014-123316,2014-10-13,SP-20545,Corporate,Office Supplies,Binders,3,2.8101
9021,7.712,CA-2014-129924,2014-07-12,AC-10420,Corporate,Office Supplies,Binders,2,2.7956
9022,7.712,CA-2016-154788,2016-04-30,JL-15835,Consumer,Office Supplies,Binders,2,2.7956
9023,7.712,CA-2015-120103,2015-12-24,MS-17365,Consumer,Furniture,Furnishings,2,1.7352
9024,7.712,CA-2017-145660,2017-12-01,MG-17650,Home Office,Furniture,Furnishings,2,1.7352
9025,7.712,CA-2016-119018,2016-11-04,CW-11905,Home Office,Office Supplies,Binders,2,2.7956
9026,7.71,CA-2017-104220,2017-01-30,BV-11245,Corporate,Office Supplies,Binders,1,3.4695
9027,7.7,CA-2016-101469,2016-07-02,KH-16360,Consumer,Office Supplies,Art,2,3.157
9028,7.692,CA-2017-163265,2017-02-16,JS-16030,Consumer,Furniture,Furnishings,1,-3.6537
9029,7.68,US-2014-120236,2014-09-03,MR-17545,Home Office,Office Supplies,Binders,5,-11.52
9030,7.656,US-2017-142573,2017-07-18,ML-17410,Consumer,Office Supplies,Binders,4,-6.1248
9031,7.656,CA-2015-113523,2015-09-04,SC-20440,Corporate,Office Supplies,Binders,4,-6.1248
9032,7.656,US-2015-165512,2015-05-24,VS-21820,Consumer,Office Supplies,Binders,6,-13.0152
9033,7.644,US-2014-158057,2014-03-22,CC-12685,Consumer,Office Supplies,Binders,4,-5.8604
9034,7.64,CA-2016-121671,2016-07-17,AA-10480,Consumer,Office Supplies,Paper,1,3.7436
9035,7.64,CA-2014-128538,2014-10-11,AS-10240,Consumer,Office Supplies,Envelopes,1,3.7436
9036,7.632,CA-2014-130918,2014-08-22,JP-15520,Consumer,Office Supplies,Supplies,3,-1.8126
9037,7.61,CA-2016-145625,2016-09-11,KC-16540,Consumer,Office Supplies,Paper,1,3.5767
9038,7.61,CA-2017-161984,2017-04-10,SJ-20125,Home Office,Office Supplies,Paper,1,3.5767
9039,7.584,CA-2015-167010,2015-04-05,VT-21700,Home Office,Furniture,Furnishings,1,2.37
9040,7.58,US-2017-135230,2017-09-01,CK-12325,Home Office,Office Supplies,Art,1,2.9562
9041,7.56,CA-2016-111010,2016-01-22,PG-18895,Consumer,Office Supplies,Fasteners,6,0.3024
9042,7.56,CA-2017-134306,2017-07-08,TD-20995,Consumer,Office Supplies,Art,3,3.0996
9043,7.56,US-2016-134908,2016-06-05,JS-15940,Home Office,Office Supplies,Labels,3,2.646
9044,7.56,CA-2015-156153,2015-05-31,CW-11905,Home Office,Office Supplies,Fasteners,6,0.3024
9045,7.536,CA-2017-121160,2017-11-04,FM-14290,Home Office,Office Supplies,Binders,6,-13.188
9046,7.52,CA-2015-142041,2015-06-07,EM-13810,Corporate,Office Supplies,Binders,5,2.632
9047,7.52,CA-2014-102673,2014-11-01,KH-16630,Corporate,Office Supplies,Fasteners,5,1.41
9048,7.518,CA-2017-149489,2017-04-24,DK-12835,Corporate,Office Supplies,Binders,2,-5.7638
9049,7.506,CA-2016-116232,2016-09-22,AC-10450,Consumer,Office Supplies,Binders,9,-6.0048
9050,7.5,CA-2015-169537,2015-09-03,JH-15820,Consumer,Office Supplies,Labels,2,3.6
9051,7.488,US-2014-150119,2014-04-23,LB-16795,Home Office,Office Supplies,Binders,8,-5.2416
9052,7.476,CA-2017-107832,2017-11-23,FH-14275,Corporate,Office Supplies,Binders,1,-5.9808
9053,7.44,US-2014-144078,2014-11-25,RB-19435,Consumer,Office Supplies,Art,3,2.604
9054,7.434,CA-2016-123617,2016-11-28,AJ-10780,Corporate,Office Supplies,Binders,6,-5.6994
9055,7.42,CA-2017-123491,2017-10-30,JK-15205,Consumer,Office Supplies,Paper,2,3.71
9056,7.41,CA-2017-111332,2017-05-20,NC-18340,Consumer,Office Supplies,Fasteners,3,3.4827
9057,7.408,CA-2014-140004,2014-03-21,CB-12025,Consumer,Office Supplies,Art,2,1.2038
9058,7.408,CA-2016-157749,2016-06-04,KL-16645,Consumer,Office Supplies,Art,2,1.2038
9059,7.4,CA-2017-129805,2017-12-28,HM-14860,Corporate,Furniture,Furnishings,2,3.034
9060,7.38,CA-2015-164833,2015-06-04,LL-16840,Consumer,Office Supplies,Labels,2,3.4686
9061,7.38,CA-2016-149482,2016-11-14,RR-19315,Consumer,Office Supplies,Labels,2,3.4686
9062,7.38,CA-2015-125696,2015-10-02,NP-18685,Home Office,Office Supplies,Binders,5,-5.412
9063,7.38,CA-2017-128965,2017-04-17,PS-18760,Consumer,Office Supplies,Labels,2,3.4686
9064,7.38,CA-2015-134257,2015-03-16,MS-17710,Consumer,Office Supplies,Envelopes,2,3.3948
9065,7.38,CA-2015-140375,2015-10-02,SG-20470,Consumer,Office Supplies,Binders,1,3.6162
